subject_version_code,main_competence_name,specific_competence_name,learning_activity_name,question_type,difficulty,prompt,options,word_bank,correct_answer,solution_steps,marks,source,language
2023-JSS016-DRS III,Kumudu nadharia za kisayansi,Kuonesha uelewa wa nadharia za kisayansi,Kueleza dhana ya sayansi (maana na matawi ya sayansi),short_answer,easy,Taja matawi matatu ya sayansi.,,,"Baiolojia, Fizikia na Kemia",,2,"TET(2023), SAYANSI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS016-DRS III,Kumudu nadharia za kisayansi,Kuonesha uelewa wa nadharia za kisayansi,Kueleza dhana ya sayansi (maana na matawi ya sayansi),mcq,easy,Kifaa kinachotumika kuchunguza viumbehai wadogo wasioonekana kwa macho kinaitwa nini?,Hadubini|Kipimajoto|Mizani|Futikamba,,Hadubini,,1,"TET(2023), SAYANSI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS016-DRS III,Kumudu nadharia za kisayansi,Kuonesha uelewa wa nadharia za kisayansi,Kueleza milango ya fahamu ya binadamu,mcq,easy,Binadamu ana milango mingapi ya fahamu?,Mitatu|Minne|Mitano|Sita,,Mitano,,1,"TET(2023), SAYANSI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS016-DRS III,Kumudu nadharia za kisayansi,Kuonesha uelewa wa nadharia za kisayansi,Kueleza milango ya fahamu ya binadamu,short_answer,easy,Taja milango yote mitano ya fahamu ya binadamu.,,,"Jicho, sikio, ngozi, pua na ulimi",,2,"TET(2023), SAYANSI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS016-DRS III,Kumudu nadharia za kisayansi,Kuonesha uelewa wa nadharia za kisayansi,Kueleza milango ya fahamu ya binadamu,mcq,medium,Kazi ya jicho ni ipi?,Kunusa|Kuona na kutambua vitu|Kuonja|Kusikia,,Kuona na kutambua vitu,,1,"TET(2023), SAYANSI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS016-DRS III,Kumudu nadharia za kisayansi,Kuonesha uelewa wa nadharia za kisayansi,Kueleza milango ya fahamu ya binadamu,fill_blank,easy,Ulimi hutumika kutambua ______ za vitu mbalimbali.,,ladha|sauti|rangi|harufu,ladha,,1,"TET(2023), SAYANSI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS016-DRS III,Kumudu nadharia za kisayansi,Kuonesha uelewa wa nadharia za kisayansi,Kueleza milango ya fahamu ya binadamu,short_answer,medium,Taja ladha tano zinazotambuliwa na ulimi.,,,"Utamu, uchachu, chumvichumvi, umami na uchungu",,2,"TET(2023), SAYANSI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS016-DRS III,Kumudu nadharia za kisayansi,Kuonesha uelewa wa nadharia za kisayansi,Kueleza milango ya fahamu ya binadamu,mcq,medium,Sehemu gani ya ulimi hutambua ladha ya uchungu?,Sehemu ya ncha|Sehemu ya kati|Sehemu ya nyuma ya ulimi|Pande za mbele,,Sehemu ya nyuma ya ulimi,,1,"TET(2023), SAYANSI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS016-DRS III,Kumudu nadharia za kisayansi,Kuonesha uelewa wa nadharia za kisayansi,Kueleza milango ya fahamu ya binadamu,mcq,easy,Kazi ya pua ni ipi?,Kunusa na kubaini harufu|Kuona rangi|Kusikia sauti|Kuonja chakula,,Kunusa na kubaini harufu,,1,"TET(2023), SAYANSI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS016-DRS III,Kumudu nadharia za kisayansi,Kuonesha uelewa wa nadharia za kisayansi,Kueleza milango ya fahamu ya binadamu,true_false,medium,"Ngozi ni ogani inayohisi joto, baridi na maumivu.",,,Kweli,,1,"TET(2023), SAYANSI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS016-DRS III,Kumudu nadharia za kisayansi,Kuonesha uelewa wa nadharia za kisayansi,Kueleza milango ya fahamu ya binadamu,mcq,medium,Sikio limegawanyika katika sehemu kuu ngapi?,Mbili|Tatu|Nne|Tano,,Tatu,,1,"TET(2023), SAYANSI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS016-DRS III,Kumudu nadharia za kisayansi,Kuonesha uelewa wa nadharia za kisayansi,Kueleza milango ya fahamu ya binadamu,fill_blank,medium,"Ili kutunza macho, unatakiwa kusoma ukiwa kwenye ______ wa kutosha.",,mwanga|giza|kelele|baridi,mwanga,,1,"TET(2023), SAYANSI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS016-DRS III,Kumudu nadharia za kisayansi,Kuonesha uelewa wa nadharia za kisayansi,Kueleza milango ya fahamu ya binadamu,true_false,easy,Nta ya sikioni haina umuhimu wowote hivyo inapaswa kutolewa mara kwa mara.,,,Uongo,,1,"TET(2023), SAYANSI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS016-DRS III,Kumudu nadharia za kisayansi,Kuonesha uelewa wa nadharia za kisayansi,Kueleza milango ya fahamu ya binadamu,matching,medium,Oanisha mlango wa fahamu na kazi yake.,Jicho::Kuona vitu||Sikio::Kusikia sauti||Pua::Kunusa harufu||Ulimi::Kuonja ladha,,Jicho-Kuona vitu; Sikio-Kusikia sauti; Pua-Kunusa harufu; Ulimi-Kuonja ladha,,1,"TET(2023), SAYANSI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS016-DRS III,Kumudu nadharia za kisayansi,Kufanya uchunguzi sahili wa kisayansi,Kubaini vitu vilivyomo katika mazingira kwa kutumia milango ya fahamu,mcq,easy,Utatumia mlango gani wa fahamu kubaini harufu ya ua?,Jicho|Sikio|Pua|Ulimi,,Pua,,1,"TET(2023), SAYANSI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS016-DRS III,Kumudu nadharia za kisayansi,Kufanya uchunguzi sahili wa kisayansi,Kubaini vitu vilivyomo katika mazingira kwa kutumia milango ya fahamu,mcq,easy,Utatumia mlango gani wa fahamu kubaini rangi ya chungwa?,Jicho|Sikio|Ngozi|Pua,,Jicho,,1,"TET(2023), SAYANSI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS016-DRS III,Kumudu nadharia za kisayansi,Kufanya uchunguzi sahili wa kisayansi,Kubaini vitu vilivyomo katika mazingira kwa kutumia milango ya fahamu,mcq,medium,Utatumia mlango gani wa fahamu kubaini kuwika kwa jogoo?,Ulimi|Sikio|Ngozi|Pua,,Sikio,,1,"TET(2023), SAYANSI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS016-DRS III,Kumudu nadharia za kisayansi,Kufanya uchunguzi sahili wa kisayansi,Kubaini vitu vilivyomo katika mazingira kwa kutumia milango ya fahamu,mcq,medium,Utatumia mlango gani wa fahamu kubaini unamu wa udongo?,Ngozi|Jicho|Sikio|Ulimi,,Ngozi,,1,"TET(2023), SAYANSI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS016-DRS III,Kumudu nadharia za kisayansi,Kufanya uchunguzi sahili wa kisayansi,Kubaini vitu vilivyomo katika mazingira kwa kutumia milango ya fahamu,mcq,easy,Utatumia mlango gani wa fahamu kubaini ladha ya sharubati ya zabibu?,Pua|Jicho|Ulimi|Sikio,,Ulimi,,1,"TET(2023), SAYANSI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS016-DRS III,Kumudu nadharia za kisayansi,Kufanya uchunguzi sahili wa kisayansi,Kubaini vitu vilivyomo katika mazingira kwa kutumia milango ya fahamu,short_answer,medium,Rama aliamka alfajiri akaona giza limetanda na akahisi baridi sana. Ni milango gani miwili ya fahamu aliyoitumia?,,,Macho na ngozi,,2,"TET(2023), SAYANSI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS016-DRS III,Kumudu nadharia za kisayansi,Kufanya uchunguzi sahili wa kisayansi,Kubaini vitu vilivyomo katika mazingira kwa kutumia milango ya fahamu,mcq,hard,Ni mlango gani wa fahamu unaoweza kutambua rangi ya kijani ya spinachi?,Sikio|Pua|Macho|Ngozi,,Macho,,1,"TET(2023), SAYANSI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS016-DRS III,Kumudu nadharia za kisayansi,Kufanya uchunguzi sahili wa kisayansi,Kubaini vitu vilivyomo katika mazingira kwa kutumia milango ya fahamu,true_false,medium,Unaweza kutumia ngozi kubaini kuwa kitu kina ncha kali au ni laini.,,,Kweli,,1,"TET(2023), SAYANSI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS016-DRS III,Kumudu nadharia za kisayansi,Kufanya uchunguzi sahili wa kisayansi,Kubaini vitu vilivyomo katika mazingira kwa kutumia milango ya fahamu,matching,medium,Oanisha kitu unachokibaini na mlango wa fahamu unaoutumia.,Harufu ya kitu kinachoungua::Pua||Nyimbo za mazingira::Sikio||Ladha ya dawa chungu::Ulimi||Maua yenye rangi tofauti::Macho,,Harufu ya kitu kinachoungua-Pua; Nyimbo za mazingira-Sikio; Ladha ya dawa chungu-Ulimi; Maua yenye rangi tofauti-Macho,,1,"TET(2023), SAYANSI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS016-DRS III,Kumudu nadharia za kisayansi,Kufanya uchunguzi sahili wa kisayansi,Kubaini makundi makuu ya viumbehai (mimea na wanyama),mcq,easy,Viumbehai wamegawanyika katika makundi makuu mangapi?,Mawili|Matatu|Manne|Matano,,Mawili,,1,"TET(2023), SAYANSI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS016-DRS III,Kumudu nadharia za kisayansi,Kufanya uchunguzi sahili wa kisayansi,Kubaini makundi makuu ya viumbehai (mimea na wanyama),short_answer,easy,Taja makundi makuu mawili ya viumbehai.,,,Wanyama na mimea,,1,"TET(2023), SAYANSI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS016-DRS III,Kumudu nadharia za kisayansi,Kufanya uchunguzi sahili wa kisayansi,Kubaini makundi makuu ya viumbehai (mimea na wanyama),mcq,medium,Wanyama wamegawanyika katika makundi makuu mangapi kwa kuzingatia uti wa mgongo?,Mawili|Matatu|Manne|Matano,,Mawili,,1,"TET(2023), SAYANSI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS016-DRS III,Kumudu nadharia za kisayansi,Kufanya uchunguzi sahili wa kisayansi,Kubaini makundi makuu ya viumbehai (mimea na wanyama),short_answer,medium,Taja makundi matano ya wanyama wenye uti wa mgongo.,,,"Samaki, amfibia, reptilia, ndege na mamalia",,2,"TET(2023), SAYANSI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS016-DRS III,Kumudu nadharia za kisayansi,Kufanya uchunguzi sahili wa kisayansi,Kubaini makundi makuu ya viumbehai (mimea na wanyama),mcq,medium,Kundi lipi la wanyama wenye uti wa mgongo huishi ndani ya maji na kutumia matamvua kupumua?,Samaki|Ndege|Mamalia|Reptilia,,Samaki,,1,"TET(2023), SAYANSI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS016-DRS III,Kumudu nadharia za kisayansi,Kufanya uchunguzi sahili wa kisayansi,Kubaini makundi makuu ya viumbehai (mimea na wanyama),mcq,medium,Amfibia kama chura hutaga mayai wapi?,Nchi kavu|Ndani ya maji|Juu ya miti|Ndani ya udongo,,Ndani ya maji,,1,"TET(2023), SAYANSI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS016-DRS III,Kumudu nadharia za kisayansi,Kufanya uchunguzi sahili wa kisayansi,Kubaini makundi makuu ya viumbehai (mimea na wanyama),mcq,hard,Kiumbe gani ana mwili uliochongoka na umefunikwa kwa manyoya?,Mbu|Mbuzi|Tai|Kipepeo,,Tai,,1,"TET(2023), SAYANSI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS016-DRS III,Kumudu nadharia za kisayansi,Kufanya uchunguzi sahili wa kisayansi,Kubaini makundi makuu ya viumbehai (mimea na wanyama),mcq,medium,Ni sifa gani ya pekee inayowatofautisha mamalia na makundi mengine ya wanyama wenye uti wa mgongo?,Wana viwele vinavyotoa maziwa|Wana magamba magumu|Wana mabawa ya kurukia|Wanaishi majini pekee,,Wana viwele vinavyotoa maziwa,,1,"TET(2023), SAYANSI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS016-DRS III,Kumudu nadharia za kisayansi,Kufanya uchunguzi sahili wa kisayansi,Kubaini makundi makuu ya viumbehai (mimea na wanyama),true_false,easy,Mfano wa wanyama wasio na uti wa mgongo ni konokono na panzi.,,,Kweli,,1,"TET(2023), SAYANSI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS016-DRS III,Kumudu nadharia za kisayansi,Kufanya uchunguzi sahili wa kisayansi,Kubaini makundi makuu ya viumbehai (mimea na wanyama),mcq,medium,Mmea upi kati ya ifuatavyo hautoi maua lakini hutoa mbegu?,Mchungwa|Mvinje|Mhindi|Mwembe,,Mvinje,,1,"TET(2023), SAYANSI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS016-DRS III,Kumudu nadharia za kisayansi,Kufanya uchunguzi sahili wa kisayansi,Kubaini makundi makuu ya viumbehai (mimea na wanyama),matching,medium,Oanisha mnyama na kundi lake la wanyama wenye uti wa mgongo.,Sato::Samaki||Chura::Amfibia||Mjusi::Reptilia||Tai::Ndege||Mbuzi::Mamalia,,Sato-Samaki; Chura-Amfibia; Mjusi-Reptilia; Tai-Ndege; Mbuzi-Mamalia,,1,"TET(2023), SAYANSI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS016-DRS III,Kumudu nadharia za kisayansi,Kufanya uchunguzi sahili wa kisayansi,Kubaini makundi makuu ya viumbehai (mimea na wanyama),short_answer,medium,Taja makundi makuu mawili ya mimea kulingana na uwepo wa maua.,,,Mimea inayotoa maua na mimea isiyotoa maua,,2,"TET(2023), SAYANSI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS016-DRS III,Kumudu nadharia za kisayansi,Kufanya uchunguzi sahili wa kisayansi,Kubaini viumbehai na vitu visivyo hai,mcq,easy,Kipi kati ya vifuatavyo ni kiumbehai?,Jiwe|Gari|Mbuzi|Nyumba,,Mbuzi,,1,"TET(2023), SAYANSI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS016-DRS III,Kumudu nadharia za kisayansi,Kufanya uchunguzi sahili wa kisayansi,Kubaini viumbehai na vitu visivyo hai,mcq,easy,Kipi kati ya vifuatavyo ni kitu kisicho hai?,Mti|Ndege|Mlima|Samaki,,Mlima,,1,"TET(2023), SAYANSI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS016-DRS III,Kumudu nadharia za kisayansi,Kufanya uchunguzi sahili wa kisayansi,Kubaini viumbehai na vitu visivyo hai,short_answer,medium,Taja sifa zote saba za viumbehai.,,,"Kula, kupumua, kuitikia vichocheo, kujongea, kuzaliana, kutoa takamwili na kukua",,2,"TET(2023), SAYANSI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS016-DRS III,Kumudu nadharia za kisayansi,Kufanya uchunguzi sahili wa kisayansi,Kubaini viumbehai na vitu visivyo hai,fill_blank,medium,"Mimea hujitengenezea chakula chake kwa kutumia kabonidayoksaidi, maji na ______.",,mwanga wa jua|baridi|giza|udongo pekee,mwanga wa jua,,1,"TET(2023), SAYANSI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS016-DRS III,Kumudu nadharia za kisayansi,Kufanya uchunguzi sahili wa kisayansi,Kubaini viumbehai na vitu visivyo hai,true_false,easy,Vitu visivyo hai vinaweza kuzaliana.,,,Uongo,,1,"TET(2023), SAYANSI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS016-DRS III,Kumudu nadharia za kisayansi,Kufanya uchunguzi sahili wa kisayansi,Kubaini viumbehai na vitu visivyo hai,mcq,medium,Wanyama huingiza gesi gani wakati wa kupumua?,Oksijeni|Kabonidayoksaidi|Naitrojeni|Haidrojeni,,Oksijeni,,1,"TET(2023), SAYANSI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS016-DRS III,Kumudu nadharia za kisayansi,Kufanya uchunguzi sahili wa kisayansi,Kubaini viumbehai na vitu visivyo hai,mcq,medium,Gesi gani hutolewa na wanyama wakati wa kupumua?,Oksijeni|Kabonidayoksaidi|Mvuke wa maji pekee|Nitrojeni,,Kabonidayoksaidi,,1,"TET(2023), SAYANSI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS016-DRS III,Kumudu nadharia za kisayansi,Kufanya uchunguzi sahili wa kisayansi,Kubaini viumbehai na vitu visivyo hai,mcq,easy,Kiumbehai gani huzaa watoto hai badala ya kutaga mayai?,Kuku|Nyoka|Mbuzi|Chura,,Mbuzi,,1,"TET(2023), SAYANSI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS016-DRS III,Kumudu nadharia za kisayansi,Kufanya uchunguzi sahili wa kisayansi,Kubaini viumbehai na vitu visivyo hai,true_false,medium,Mimea hujongea kwa kasi kubwa kama wanyama.,,,Uongo,,1,"TET(2023), SAYANSI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS016-DRS III,Kumudu nadharia za kisayansi,Kufanya uchunguzi sahili wa kisayansi,Kubaini viumbehai na vitu visivyo hai,short_answer,medium,Eleza kwa ufupi kwa nini kujongea ni muhimu kwa viumbehai.,,,Husaidia viumbehai kupata chakula na kuepuka mazingira hatarishi,,2,"TET(2023), SAYANSI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS016-DRS III,Kumudu nadharia za kisayansi,Kufanya uchunguzi sahili wa kisayansi,Kubaini viumbehai na vitu visivyo hai,mcq,hard,Ni kitendo gani kinachoonesha kuwa mmea wa alizeti ni kiumbehai?,Kufuata mwanga wa jua kwa kujongea|Kuwa na rangi ya kijani pekee|Kuwa na majani|Kuwa kikubwa,,Kufuata mwanga wa jua kwa kujongea,,1,"TET(2023), SAYANSI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS016-DRS III,Kumudu nadharia za kisayansi,Kufanya uchunguzi sahili wa kisayansi,Kubaini viumbehai na vitu visivyo hai,matching,medium,Oanisha sifa ya kiumbehai na maelezo yake.,Kula::Kupata virutubisho kwa ajili ya kukua||Kupumua::Kuingiza oksijeni na kutoa kabonidayoksaidi||Kuzaliana::Kuongeza idadi ya viumbehai||Kukua::Kuongezeka kimo na uzito,,Kula-Kupata virutubisho kwa ajili ya kukua; Kupumua-Kuingiza oksijeni na kutoa kabonidayoksaidi; Kuzaliana-Kuongeza idadi ya viumbehai; Kukua-Kuongezeka kimo na uzito,,1,"TET(2023), SAYANSI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS016-DRS III,Kumudu matumizi ya TEHAMA,Kutumia TEHAMA katika ujifunzaji,Kutumia TEHAMA kucheza michezo sahili inayokuza uwezo wa kueleza matukio na dhana za kisayansi,mcq,easy,Programu inayotumika kucheza michezo sahili ya kisayansi katika kitabu hiki inaitwaje?,GCompris|Windows|Chrome|Excel,,GCompris,,1,"TET(2023), SAYANSI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS016-DRS III,Kumudu matumizi ya TEHAMA,Kutumia TEHAMA katika ujifunzaji,Kutumia TEHAMA kucheza michezo sahili inayokuza uwezo wa kueleza matukio na dhana za kisayansi,short_answer,easy,Taja vifaa viwili vya TEHAMA vinavyoweza kutumika kucheza michezo sahili.,,,Mfano: kompyuta na tableti (au simu),,1,"TET(2023), SAYANSI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS016-DRS III,Kumudu matumizi ya TEHAMA,Kutumia TEHAMA katika ujifunzaji,Kutumia TEHAMA kucheza michezo sahili inayokuza uwezo wa kueleza matukio na dhana za kisayansi,mcq,medium,Ni ipi kati ya faida za kutumia michezo sahili katika kujifunza?,Kukuza ubunifu na ugunduzi wa kisayansi|Kuchosha akili ya mwanafunzi|Kupunguza uwezo wa kufikiri|Kumfanya mwanafunzi asishirikiane na wenzake,,Kukuza ubunifu na ugunduzi wa kisayansi,,1,"TET(2023), SAYANSI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS016-DRS III,Kumudu matumizi ya TEHAMA,Kutumia TEHAMA katika ujifunzaji,Kutumia TEHAMA kucheza michezo sahili inayokuza uwezo wa kueleza matukio na dhana za kisayansi,true_false,easy,Mchezo wa Mnara wa Hanoi unahusisha kuhamisha diski kwenda kwenye mnara mwingine.,,,Kweli,,1,"TET(2023), SAYANSI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS016-DRS III,Kumudu matumizi ya TEHAMA,Kutumia TEHAMA katika ujifunzaji,Kutumia TEHAMA kucheza michezo sahili inayokuza uwezo wa kueleza matukio na dhana za kisayansi,mcq,medium,"Katika mchezo wa mnara wa Hanoi, ni sheria ipi inapaswa kufuatwa?",Kuweka diski kubwa juu ya diski ndogo|Kuhamisha diski moja tu kwa wakati mmoja|Kuhamisha diski zote kwa pamoja|Kutotumia mikono kabisa,,Kuhamisha diski moja tu kwa wakati mmoja,,1,"TET(2023), SAYANSI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
