subject_version_code,main_competence_name,specific_competence_name,learning_activity_name,question_type,difficulty,prompt,options,word_bank,correct_answer,solution_steps,marks,source,language
2023-JSS001-DRS III,Kumudu Misingi ya awali ya kihisabati (iii),Kuonesha uelewa wa dhana ya namba (iii),Kusoma na kuandika namba nzima zenye tarakimu zaidi ya moja,true_false,hard,Namba 9998 husomwa kwa maneno 'elfu tisa mia tisa tisini na tisa'.,,,Uongo (sahihi ni: elfu tisa mia tisa tisini na nane),,1,"TET(2023), HISABATI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS001-DRS III,Kumudu Misingi ya awali ya kihisabati (iii),Kuonesha uelewa wa dhana ya namba (iii),"Kulinganisha namba nzima kwa kutumia alama =, < na >",mcq,easy,Ni kauli ipi sahihi ya kulinganisha namba 8900 na 8090?,8900 > 8090|8900 < 8090|8900 = 8090|8900 + 8090,,8900 > 8090,,1,"TET(2023), HISABATI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS001-DRS III,Kumudu Misingi ya awali ya kihisabati (iii),Kuonesha uelewa wa dhana ya namba (iii),"Kulinganisha namba nzima kwa kutumia alama =, < na >",true_false,easy,"Kauli: 3220 = 3220. Je, kauli hii ni sahihi?",,,Kweli,,1,"TET(2023), HISABATI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS001-DRS III,Kumudu Misingi ya awali ya kihisabati (iii),Kuonesha uelewa wa dhana ya namba (iii),"Kulinganisha namba nzima kwa kutumia alama =, < na >",fill_blank,medium,"Jaza alama sahihi (<, = au >) kulinganisha namba: 2968 ___ 8962",,<|>|=,<,,1,"TET(2023), HISABATI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS001-DRS III,Kumudu Misingi ya awali ya kihisabati (iii),Kuonesha uelewa wa dhana ya namba (iii),"Kulinganisha namba nzima kwa kutumia alama =, < na >",matching,medium,"Oanisha kila jozi ya namba na alama sahihi ya kulinganisha (<, > au =).",3240 na 3420::<||715 na 517::>||3220 na 3220::=||8900 na 8090::>,,"3240 na 3420 = <, 715 na 517 = >, 3220 na 3220 = =, 8900 na 8090 = >",,1,"TET(2023), HISABATI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS001-DRS III,Kumudu Misingi ya awali ya kihisabati (iii),Kuonesha uelewa wa dhana ya namba (iii),"Kulinganisha namba nzima kwa kutumia alama =, < na >",short_answer,hard,Tony alipata alama 91 na John alipata alama 78 katika mtihani wa Hisabati. Andika sentensi ya kulinganisha alama za John na Tony ukitumia alama ya ndogo kuliko (<).,,,78 < 91,,2,"TET(2023), HISABATI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS001-DRS III,Kumudu Misingi ya awali ya kihisabati (iii),Kuonesha uelewa wa dhana ya namba (iii),"Kulinganisha namba nzima kwa kutumia alama =, < na >",mcq,hard,Ni ipi kati ya kauli zifuatazo iliyo sahihi?,9852 > 9825|9825 > 9852|9825 = 9852|9852 < 9800,,9852 > 9825,,1,"TET(2023), HISABATI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS001-DRS III,Kumudu Misingi ya awali ya kihisabati (iii),Kuonesha uelewa wa dhana ya namba (iii),Kubaini mfuatano katika namba nzima,fill_blank,easy,"Jaza namba mbili zinazofuata katika mfuatano huu: 1, 4, 7, 10, 13, 16, 19, ___, ___.",,22|25|28|19,"22, 25",,1,"TET(2023), HISABATI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS001-DRS III,Kumudu Misingi ya awali ya kihisabati (iii),Kuonesha uelewa wa dhana ya namba (iii),Kubaini mfuatano katika namba nzima,true_false,easy,"Mfuatano 1, 3, 5, 7, 9 ni mfuatano unaoongezeka kwa tofauti ya 2.",,,Kweli,,1,"TET(2023), HISABATI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS001-DRS III,Kumudu Misingi ya awali ya kihisabati (iii),Kuonesha uelewa wa dhana ya namba (iii),Kubaini mfuatano katika namba nzima,fill_blank,medium,"Jaza namba inayokosekana katika mfuatano unaopungua: 45, 41, 37, 33, ___.",,29|30|31|32,29,,1,"TET(2023), HISABATI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS001-DRS III,Kumudu Misingi ya awali ya kihisabati (iii),Kuonesha uelewa wa dhana ya namba (iii),Kubaini mfuatano katika namba nzima,sequencing,medium,"Panga namba zifuatazo ili kuunda mfuatano sahihi unaoongezeka kwa tofauti ya 2: 8, 2, 12, 4, 10, 0, 6",,,"0, 2, 4, 6, 8, 10, 12",,1,"TET(2023), HISABATI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS001-DRS III,Kumudu Misingi ya awali ya kihisabati (iii),Kuonesha uelewa wa dhana ya namba (iii),Kubaini mfuatano katika namba nzima,calculation,hard,"Katika mfuatano 2, 6, 10, 14, 18, tofauti kati ya kila namba na inayofuata ni ngapi? Kisha andika namba tatu zinazofuata mfuatano huo.",,,"Tofauti ni 4; namba tatu zinazofuata ni 22, 26, 30","Tofauti = 6 - 2 = 4. Namba zinazofuata: 18 + 4 = 22, 22 + 4 = 26, 26 + 4 = 30",2,"TET(2023), HISABATI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS001-DRS III,Kumudu Misingi ya awali ya kihisabati (iii),Kuonesha uelewa wa dhana ya namba (iii),Kubaini mfuatano katika namba nzima,short_answer,hard,"Bei za bidhaa fulani zinapungua kwa mfuatano huu: shilingi 750, 600, 450, 300, 150, ___. Bei ya bidhaa ya mwisho itakuwa shilingi ngapi?",,,Shilingi 0,,2,"TET(2023), HISABATI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS001-DRS III,Kumudu Misingi ya awali ya kihisabati (iii),Kuonesha uelewa wa matendo ya namba (iii),Kujumlisha na kutoa namba nzima,mcq,easy,4561 + 17 = ?,4578|4568|4581|4570,,4578,,1,"TET(2023), HISABATI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS001-DRS III,Kumudu Misingi ya awali ya kihisabati (iii),Kuonesha uelewa wa matendo ya namba (iii),Kujumlisha na kutoa namba nzima,calculation,easy,Kokotoa: 9942 - 42,,,9900,9942 - 42 = 9900,2,"TET(2023), HISABATI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS001-DRS III,Kumudu Misingi ya awali ya kihisabati (iii),Kuonesha uelewa wa matendo ya namba (iii),Kujumlisha na kutoa namba nzima,fill_blank,medium,Kamilisha hesabu hii: 705 + 1261 = ____,,1966|1976|1866|2066,1966,,1,"TET(2023), HISABATI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS001-DRS III,Kumudu Misingi ya awali ya kihisabati (iii),Kuonesha uelewa wa matendo ya namba (iii),Kujumlisha na kutoa namba nzima,calculation,medium,Kokotoa: 6327 + 3496,,,9823,"Mamoja: 7 + 6 = 13, andika 3 beba 1. Makumi: 2 + 9 + 1 = 12, andika 2 beba 1. Mamia: 3 + 4 + 1 = 8. Maelfu: 6 + 3 = 9. Jibu = 9823",2,"TET(2023), HISABATI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS001-DRS III,Kumudu Misingi ya awali ya kihisabati (iii),Kuonesha uelewa wa matendo ya namba (iii),Kujumlisha na kutoa namba nzima,calculation,hard,"Kiwanda kilinunua ng'ombe 137,527 mwaka juzi na ng'ombe 222,062 mwaka jana. Jumla ya ng'ombe waliolelewa katika miaka hiyo miwili ni wangapi?",,,"Ng'ombe 359,589",137527 + 222062 = 359589,2,"TET(2023), HISABATI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS001-DRS III,Kumudu Misingi ya awali ya kihisabati (iii),Kuonesha uelewa wa matendo ya namba (iii),Kujumlisha na kutoa namba nzima,short_answer,hard,"Fundi alilipwa shilingi 845,750 kati ya gharama za shilingi 974,500 alizohitajika kulipwa. Alipungukiwa shilingi ngapi?",,,"Shilingi 128,750",974500 - 845750 = 128750,2,"TET(2023), HISABATI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS001-DRS III,Kumudu Misingi ya awali ya kihisabati (iii),Kuonesha uelewa wa vipimo (iii),"Kubaini vipimo vya urefu, uzani na ujazo",mcq,easy,Sentimeta moja (sm 1) ni sawa na milimeta ngapi?,10|100|1000|5,,10,,1,"TET(2023), HISABATI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS001-DRS III,Kumudu Misingi ya awali ya kihisabati (iii),Kuonesha uelewa wa vipimo (iii),"Kubaini vipimo vya urefu, uzani na ujazo",fill_blank,easy,Kilogramu moja ni sawa na gramu ____.,,10|100|1000|500,1000,,1,"TET(2023), HISABATI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS001-DRS III,Kumudu Misingi ya awali ya kihisabati (iii),Kuonesha uelewa wa vipimo (iii),"Kubaini vipimo vya urefu, uzani na ujazo",matching,medium,Oanisha kila kazi ya kupima na kipimo kinachofaa zaidi kutumika.,Kupima umbali kati ya miji::Kilometa (km)||Kupima uzito wa sukari dukani::Kilogramu (kg)||Kupima kiasi cha maziwa chupani::Lita (L)||Kupima urefu wa ubao wa darasa::Meta (m),,"Umbali kati ya miji = Kilometa, Uzito wa sukari = Kilogramu, Maziwa chupani = Lita, Urefu wa ubao = Meta",,1,"TET(2023), HISABATI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS001-DRS III,Kumudu Misingi ya awali ya kihisabati (iii),Kuonesha uelewa wa vipimo (iii),"Kubaini vipimo vya urefu, uzani na ujazo",true_false,medium,Meta moja ni sawa na sentimeta 100 (m 1 = sm 100).,,,Kweli,,1,"TET(2023), HISABATI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS001-DRS III,Kumudu Misingi ya awali ya kihisabati (iii),Kuonesha uelewa wa vipimo (iii),"Kubaini vipimo vya urefu, uzani na ujazo",calculation,hard,Ng'ombe hutoa lita 20 za maziwa kila siku. Hutoa lita ngapi za maziwa kwa siku tatu?,,,Lita 60,Lita 20 x siku 3 = lita 60,2,"TET(2023), HISABATI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS001-DRS III,Kumudu Misingi ya awali ya kihisabati (iii),Kuonesha uelewa wa vipimo (iii),"Kubaini vipimo vya urefu, uzani na ujazo",short_answer,hard,"Faraja alinunua sharubati yenye ujazo wa lita moja, kisha akamimina mililita 500 kwenye chupa na kumpa rafiki yake. Alibakiwa na kiasi gani cha sharubati?",,,Mililita 500,mL 1000 - mL 500 = mL 500,2,"TET(2023), HISABATI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS001-DRS III,Kumudu Misingi ya awali ya kihisabati (iii),Kuonesha uelewa wa stadi za maumbo (iii),Kufafanua dhana ya maumbo,mcq,easy,Umbo bapa lina pande ngapi za msingi?,Mbili (urefu na upana)|Tatu|Nne|Moja,,Mbili (urefu na upana),,1,"TET(2023), HISABATI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS001-DRS III,Kumudu Misingi ya awali ya kihisabati (iii),Kuonesha uelewa wa stadi za maumbo (iii),Kufafanua dhana ya maumbo,true_false,easy,Umbo bapa lina unene na kimo kama mpira.,,,Uongo (umbo bapa halina unene wala kimo),,1,"TET(2023), HISABATI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS001-DRS III,Kumudu Misingi ya awali ya kihisabati (iii),Kuonesha uelewa wa stadi za maumbo (iii),Kufafanua dhana ya maumbo,fill_blank,medium,Umbo lenye pande tatu linaitwa ____.,,Pembetatu|Mraba|Mstatili|Duara,Pembetatu,,1,"TET(2023), HISABATI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS001-DRS III,Kumudu Misingi ya awali ya kihisabati (iii),Kuonesha uelewa wa stadi za maumbo (iii),Kufafanua dhana ya maumbo,mcq,medium,Umbo lenye pande nane linaitwaje?,Oktagoni|Heksagoni|Pentagoni|Mstatili,,Oktagoni,,1,"TET(2023), HISABATI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS001-DRS III,Kumudu Misingi ya awali ya kihisabati (iii),Kuonesha uelewa wa stadi za maumbo (iii),Kufafanua dhana ya maumbo,matching,hard,Oanisha jina la umbo na idadi ya pande zake.,Pembetatu::Pande tatu||Mstatili::Pande nne||Pentagoni::Pande tano||Heksagoni::Pande sita,,"Pembetatu = pande tatu, Mstatili = pande nne, Pentagoni = pande tano, Heksagoni = pande sita",,1,"TET(2023), HISABATI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS001-DRS III,Kumudu Misingi ya awali ya kihisabati (iii),Kuonesha uelewa wa stadi za maumbo (iii),Kufafanua dhana ya maumbo,short_answer,hard,Eleza tofauti kati ya mraba na mstatili kwa kuzingatia urefu wa pande zake.,,,"Katika mraba pande zote nne zina urefu unaolingana, wakati katika mstatili ni pande zinazotazamana tu ndizo zenye urefu unaolingana.",,2,"TET(2023), HISABATI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS001-DRS III,Kumudu Misingi ya awali ya kihisabati (iii),Kuonesha uelewa wa stadi za maumbo (iii),"Kueleza dhana ya nukta, mstari, kipande cha mstari na mwale",mcq,easy,Nukta ni nini?,Umbo lisilo na ukubwa linaloonesha mahali|Umbo lenye urefu tu|Umbo lenye pande nne|Kipimo cha uzito,,Umbo lisilo na ukubwa linaloonesha mahali,,1,"TET(2023), HISABATI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS001-DRS III,Kumudu Misingi ya awali ya kihisabati (iii),Kuonesha uelewa wa stadi za maumbo (iii),"Kueleza dhana ya nukta, mstari, kipande cha mstari na mwale",true_false,easy,Mstari mnyoofu una mwisho pande zote mbili.,,,Uongo (mstari mnyoofu huendelea pande zote mbili bila mwisho),,1,"TET(2023), HISABATI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS001-DRS III,Kumudu Misingi ya awali ya kihisabati (iii),Kuonesha uelewa wa stadi za maumbo (iii),"Kueleza dhana ya nukta, mstari, kipande cha mstari na mwale",fill_blank,medium,Kipande cha mstari kina mwanzo katika nukta moja na ____ kwenye nukta nyingine.,,mwisho|katikati|mzunguko|upana,mwisho,,1,"TET(2023), HISABATI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS001-DRS III,Kumudu Misingi ya awali ya kihisabati (iii),Kuonesha uelewa wa stadi za maumbo (iii),"Kueleza dhana ya nukta, mstari, kipande cha mstari na mwale",short_answer,medium,Taja tofauti kati ya kipande cha mstari na mwale.,,,"Kipande cha mstari kina ncha mbili za mwisho, wakati mwale una ncha moja tu na huendelea bila kikomo upande mwingine.",,2,"TET(2023), HISABATI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS001-DRS III,Kumudu Misingi ya awali ya kihisabati (iii),Kuonesha uelewa wa stadi za maumbo (iii),"Kueleza dhana ya nukta, mstari, kipande cha mstari na mwale",mcq,hard,"Kwenye mchoro wenye nukta A, B, C na D, ni vipande vingapi vya mstari vinavyopatikana (AB, AC, AD, BC, BD, CD)?",Sita|Nne|Tano|Nane,,Sita,,1,"TET(2023), HISABATI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS001-DRS III,Kumudu Misingi ya awali ya kihisabati (iii),Kuonesha uelewa wa stadi za maumbo (iii),"Kueleza dhana ya nukta, mstari, kipande cha mstari na mwale",matching,hard,Oanisha kila dhana na maelezo yake sahihi.,"Nukta::Haina urefu wala upana, huonesha mahali||Mstari mnyoofu::Huendelea pande zote mbili bila mwisho||Kipande cha mstari::Kina ncha mbili za mwisho||Mwale::Kina ncha moja, huendelea upande mmoja bila kikomo",,"Nukta = huonesha mahali, Mstari mnyoofu = huendelea bila mwisho pande zote mbili, Kipande cha mstari = ncha mbili za mwisho, Mwale = ncha moja huendelea bila kikomo",,1,"TET(2023), HISABATI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS001-DRS III,Kumudu Misingi ya awali ya kihisabati (iii),Kuonesha uelewa wa stadi za maumbo (iii),"Kuunda maumbo bapa kwa kutumia nukta, mstari, na kipande cha mstari",mcq,easy,"Kuunganisha nukta A, B, C na D kwa mpangilio A-B, B-C, C-D, D-A kunaweza kuunda umbo gani?",Mraba au mstatili|Duara|Mwale|Nukta,,Mraba au mstatili,,1,"TET(2023), HISABATI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS001-DRS III,Kumudu Misingi ya awali ya kihisabati (iii),Kuonesha uelewa wa stadi za maumbo (iii),"Kuunda maumbo bapa kwa kutumia nukta, mstari, na kipande cha mstari",true_false,easy,Umbo la pembetatu lina vipande vitatu vya mstari.,,,Kweli,,1,"TET(2023), HISABATI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS001-DRS III,Kumudu Misingi ya awali ya kihisabati (iii),Kuonesha uelewa wa stadi za maumbo (iii),"Kuunda maumbo bapa kwa kutumia nukta, mstari, na kipande cha mstari",short_answer,medium,Vipande vingapi vya mstari vinahitajika kuunda umbo la pembetatu?,,,Vipande vitatu vya mstari,,2,"TET(2023), HISABATI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS001-DRS III,Kumudu Misingi ya awali ya kihisabati (iii),Kuonesha uelewa wa stadi za maumbo (iii),"Kuunda maumbo bapa kwa kutumia nukta, mstari, na kipande cha mstari",fill_blank,medium,"Ili kuunganisha nukta mbili kwa mstari mnyoofu, mwanafunzi hutumia penseli na ____.",,rula|mizani|saa|debe,rula,,1,"TET(2023), HISABATI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS001-DRS III,Kumudu Misingi ya awali ya kihisabati (iii),Kuonesha uelewa wa stadi za maumbo (iii),"Kuunda maumbo bapa kwa kutumia nukta, mstari, na kipande cha mstari",sequencing,hard,"Panga hatua sahihi za kuunda umbo la mraba kwa kutumia nukta nne A, B, C na D: (i) Unganisha C na D, (ii) Unganisha A na B, (iii) Unganisha D na A, (iv) Unganisha B na C.",,,"(ii) Unganisha A na B, (iv) Unganisha B na C, (i) Unganisha C na D, (iii) Unganisha D na A",,1,"TET(2023), HISABATI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS001-DRS III,Kumudu Misingi ya awali ya kihisabati (iii),Kuonesha uelewa wa stadi za maumbo (iii),"Kuunda maumbo bapa kwa kutumia nukta, mstari, na kipande cha mstari",mcq,hard,"Kwa kutumia TEHAMA (kompyuta), mwanafunzi anachora umbo lenye pande nane. Umbo hilo linaitwaje?",Oktagoni|Heksagoni|Pentagoni|Mraba,,Oktagoni,,1,"TET(2023), HISABATI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
