subject_version_code,main_competence_name,specific_competence_name,learning_activity_name,question_type,difficulty,prompt,options,word_bank,correct_answer,solution_steps,marks,source,language
2023-JSS015-DRS III,Kuonesha uelewa wa jambo alilolisikiliza au kulisoma,Kuonesha stadi za kusikiliza na kuelewa,Kutumia maneno aliyoyasikia katika miktadha mingine ya mazungumzo,mcq,medium,Ni sentensi ipi inayotumia neno 'kubali' kwa usahihi kulingana na maana yake ya kuridhia?,Mwalimu alikubali ombi la wanafunzi la kwenda safari.|Meza hii ni kubali sana.|Ninakubali kula wali kila siku bila chakula kingine.|Kitabu hiki ni kubali kwangu.,,Mwalimu alikubali ombi la wanafunzi la kwenda safari.,,1,"TET(2023), KISWAHILI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS015-DRS III,Kuonesha uelewa wa jambo alilolisikiliza au kulisoma,Kuonesha stadi za kusikiliza na kuelewa,Kutumia maneno aliyoyasikia katika miktadha mingine ya mazungumzo,fill_blank,medium,"Kabla ya kujibu swali gumu, Juma alisimama kimya akiwa ___ jibu sahihi.",,akifikiri|akikimbia|akilia|akicheza,akifikiri,,1,"TET(2023), KISWAHILI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS015-DRS III,Kuonesha uelewa wa jambo alilolisikiliza au kulisoma,Kuonesha stadi za kusikiliza na kuelewa,Kutumia maneno aliyoyasikia katika miktadha mingine ya mazungumzo,short_answer,medium,Tunga sentensi mpya (tofauti na kitabu) ukitumia neno 'adui' kuelezea uadui kati ya wanyama wawili.,,,Mfano: Paka na panya ni maadui wakubwa.,,2,"TET(2023), KISWAHILI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS015-DRS III,Kuonesha uelewa wa jambo alilolisikiliza au kulisoma,Kuonesha stadi za kusikiliza na kuelewa,Kutumia maneno aliyoyasikia katika miktadha mingine ya mazungumzo,mcq,medium,Ni sentensi ipi inayotumia neno 'kondakta' kwa usahihi kulingana na kazi yake?,Kondakta alipokea nauli na kutoa tiketi kwa abiria.|Kondakta aliendesha basi kwa mwendo wa kasi.|Kondakta alifundisha wanafunzi darasani.|Kondakta alipika chakula cha abiria.,,Kondakta alipokea nauli na kutoa tiketi kwa abiria.,,1,"TET(2023), KISWAHILI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS015-DRS III,Kuonesha uelewa wa jambo alilolisikiliza au kulisoma,Kuonesha stadi za kusikiliza na kuelewa,Kutumia maneno aliyoyasikia katika miktadha mingine ya mazungumzo,mcq,easy,Neno 'honi' hutumika kuelezea nini?,Mlio wa tahadhari unaotolewa na gari|Aina ya chakula|Jina la mtoto|Rangi ya gari,,Mlio wa tahadhari unaotolewa na gari,,1,"TET(2023), KISWAHILI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS015-DRS III,Kuonesha uelewa wa jambo alilolisikiliza au kulisoma,Kuonesha stadi za kusikiliza na kuelewa,Kusikiliza mazungumzo kwa kuzingatia mambo ya msingi katika miktadha mbalimbali,mcq,easy,"Katika mazungumzo kati ya Sungura na Chui, Chui alikataa kunywa maji ya wapi?",Ya baharini|Ya mtoni|Ya kisimani|Ya bombani,,Ya baharini,,1,"TET(2023), KISWAHILI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS015-DRS III,Kuonesha uelewa wa jambo alilolisikiliza au kulisoma,Kuonesha stadi za kusikiliza na kuelewa,Kusikiliza mazungumzo kwa kuzingatia mambo ya msingi katika miktadha mbalimbali,mcq,easy,"Kwa mujibu wa mazungumzo ya Sungura na Chui, ni nani anayeuza maji safi ambayo hatimaye walikubaliana kuyanunua?",Kyando|Ng'wale|Pweza|Sungura,,Kyando,,1,"TET(2023), KISWAHILI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS015-DRS III,Kuonesha uelewa wa jambo alilolisikiliza au kulisoma,Kuonesha stadi za kusikiliza na kuelewa,Kusikiliza mazungumzo kwa kuzingatia mambo ya msingi katika miktadha mbalimbali,short_answer,medium,"Katika mazungumzo baina ya Sungura na Chui, kwa nini Chui alikataa maji ya baharini?",,,Kwa sababu maji ya baharini si safi kwa kunywa,,1,"TET(2023), KISWAHILI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS015-DRS III,Kuonesha uelewa wa jambo alilolisikiliza au kulisoma,Kuonesha stadi za kusikiliza na kuelewa,Kusikiliza mazungumzo kwa kuzingatia mambo ya msingi katika miktadha mbalimbali,mcq,medium,"Katika mazungumzo ya daktari na Luka kwenye habari ya 'Kituo cha afya', daktari alimuuliza Luka nini?",Ulianza lini kukohoa?|Unaishi wapi?|Una miaka mingapi?|Unasoma darasa gani?,,Ulianza lini kukohoa?,,1,"TET(2023), KISWAHILI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS015-DRS III,Kuonesha uelewa wa jambo alilolisikiliza au kulisoma,Kuonesha stadi za kusikiliza na kuelewa,Kusikiliza mazungumzo kwa kuzingatia mambo ya msingi katika miktadha mbalimbali,true_false,easy,Kusikiliza kwa makini mazungumzo hutusaidia kuelewa mambo ya msingi yanayozungumzwa.,,,Kweli,,1,"TET(2023), KISWAHILI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS015-DRS III,Kuonesha uelewa wa jambo alilolisikiliza au kulisoma,Kuonesha stadi za kusikiliza na kuelewa,Kujibu kwa usahihi maswali yanayotokana na matini,short_answer,easy,"Soma sentensi hii: 'Wanafunzi waliofika shuleni walifanya usafi wa mazingira.' Kwa mujibu wa sentensi hii, wanafunzi waliofika shuleni walifanya nini?",,,Walifanya usafi wa mazingira,,1,"TET(2023), KISWAHILI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS015-DRS III,Kuonesha uelewa wa jambo alilolisikiliza au kulisoma,Kuonesha stadi za kusikiliza na kuelewa,Kujibu kwa usahihi maswali yanayotokana na matini,mcq,easy,Soma sentensi hii: 'Mtendaji wa Kata ya Kadwiga aliitisha mkutano katika ofisi ya Kata.' Nani aliyeitisha mkutano?,Mtendaji wa Kata|Mwalimu|Kiongozi wa Sungusungu|Mama Doto,,Mtendaji wa Kata,,1,"TET(2023), KISWAHILI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS015-DRS III,Kuonesha uelewa wa jambo alilolisikiliza au kulisoma,Kuonesha stadi za kusikiliza na kuelewa,Kujibu kwa usahihi maswali yanayotokana na matini,short_answer,medium,Soma sentensi hii: 'Ndwamila alichaguliwa kuwa dada wa darasa na Ngwile kaka wa darasa.' Nani alichaguliwa kuwa kaka wa darasa?,,,Ngwile,,1,"TET(2023), KISWAHILI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS015-DRS III,Kuonesha uelewa wa jambo alilolisikiliza au kulisoma,Kuonesha stadi za kusikiliza na kuelewa,Kujibu kwa usahihi maswali yanayotokana na matini,mcq,medium,Soma sentensi hii: 'Lipayo huanza safari zake kila siku alfajiri.' Basi la Lipayo huanza safari wakati gani?,Alfajiri|Adhuhuri|Usiku|Jioni,,Alfajiri,,1,"TET(2023), KISWAHILI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS015-DRS III,Kuonesha uelewa wa jambo alilolisikiliza au kulisoma,Kuonesha stadi za kusikiliza na kuelewa,Kujibu kwa usahihi maswali yanayotokana na matini,short_answer,medium,Soma sentensi hizi kutoka habari ya 'Mtoto mwema': 'Bibi alifurahi sana. Akajibu salamu na kumpa kikapu.' Bibi alifurahi kwa sababu gani?,,,Kwa sababu Fikiri alimsaidia kubeba kikapu chake,,2,"TET(2023), KISWAHILI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS015-DRS III,Kuonesha uelewa wa jambo alilolisikiliza au kulisoma,Kuonesha stadi za kusikiliza na kuelewa,Kujibu kwa usahihi maswali yanayotokana na matini,mcq,hard,"Soma sentensi hii: 'Kayande aliwaambia, ""Si vyema kukosa kwenda shuleni. Kusoma ni haki yetu.""' Kayande alimaanisha nini kwa maneno hayo?",Kwamba kila mtoto anapaswa kwenda shuleni kwa sababu kusoma ni haki yake|Kwamba shule si muhimu|Kwamba ni sawa kukosa shule|Kwamba wazazi wapaswa kuwazuia watoto kwenda shule,,Kwamba kila mtoto anapaswa kwenda shuleni kwa sababu kusoma ni haki yake,,1,"TET(2023), KISWAHILI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS015-DRS III,Kuonesha uelewa wa jambo alilolisikiliza au kulisoma,Kuonesha stadi za kusikiliza na kuelewa,Kujibu kwa usahihi maswali yanayotokana na matini,short_answer,easy,Soma sentensi hii: 'Mzee huyo alishauri Chaupele apelekwe polisi.' Mzee alishauri Chaupele apelekwe wapi?,,,Polisi,,1,"TET(2023), KISWAHILI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS015-DRS III,Kuonesha uelewa wa jambo alilolisikiliza au kulisoma,Kuonesha stadi za kusikiliza na kuelewa,Kujibu kwa usahihi maswali yanayotokana na matini,mcq,medium,Soma sentensi hii kutoka hadithi ya 'Ndovu na Mbogo': 'Nyanya alimpa zawadi ya peremende.' Ndovu alipewa zawadi gani na nyanya yake alipokuwa akiondoka?,Peremende|Dagaa|Jamvi|Maembe,,Peremende,,1,"TET(2023), KISWAHILI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS015-DRS III,Kuwasilisha hoja kwa mazungumzo na kwa maandishi kulingana na muktadha,Kuonesha stadi za awali za ubunifu wa kazi mbalimbali za Kiswahili,Kusimulia hadithi fupi sahili,mcq,easy,Hadithi nyingi za Kiswahili huanza kwa neno gani maarufu?,Paukwa!|Mwisho!|Karibu!|Asante!,,Paukwa!,,1,"TET(2023), KISWAHILI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS015-DRS III,Kuwasilisha hoja kwa mazungumzo na kwa maandishi kulingana na muktadha,Kuonesha stadi za awali za ubunifu wa kazi mbalimbali za Kiswahili,Kusimulia hadithi fupi sahili,mcq,easy,Msikilizaji anapoitwa 'Hadithi hadithi!' hupaswa kuitikaje?,Hadithi njoo!|Hapana!|Sawa!|Kimya!,,Hadithi njoo!,,1,"TET(2023), KISWAHILI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS015-DRS III,Kuwasilisha hoja kwa mazungumzo na kwa maandishi kulingana na muktadha,Kuonesha stadi za awali za ubunifu wa kazi mbalimbali za Kiswahili,Kusimulia hadithi fupi sahili,short_answer,medium,Kwa nini ni muhimu kwa wasikilizaji kumwitikia msimuliaji wakati wa kusimuliwa hadithi?,,,Mfano: Ili kuonesha wanamsikiliza kwa makini na kumtia moyo msimuliaji aendelee,,2,"TET(2023), KISWAHILI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS015-DRS III,Kuwasilisha hoja kwa mazungumzo na kwa maandishi kulingana na muktadha,Kuonesha stadi za awali za ubunifu wa kazi mbalimbali za Kiswahili,Kusimulia hadithi fupi sahili,mcq,medium,Sentensi 'Tangu siku hiyo wanaishi kwa amani.' mara nyingi hutumika wapi katika hadithi?,Mwishoni mwa hadithi|Mwanzoni mwa hadithi|Katikati ya hadithi|Kwenye kichwa cha hadithi,,Mwishoni mwa hadithi,,1,"TET(2023), KISWAHILI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS015-DRS III,Kuwasilisha hoja kwa mazungumzo na kwa maandishi kulingana na muktadha,Kuonesha stadi za awali za ubunifu wa kazi mbalimbali za Kiswahili,Kusimulia hadithi fupi sahili,true_false,easy,Sentensi 'Hapo zamani za kale' hutumika kuanzisha hadithi.,,,Kweli,,1,"TET(2023), KISWAHILI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
