subject_version_code,main_competence_name,specific_competence_name,learning_activity_name,question_type,difficulty,prompt,options,word_bank,correct_answer,solution_steps,marks,source,language
2023-JSS005-DRS I,Kutunza Afya na Mazingira,Kutunza afya yake na jamii inayomzunguka,Kutunza mavazi yake,mcq,easy,Ni vazi lipi kati ya haya huvaliwa zaidi na wasichana?,Sketi|Tai|Kaptula|Suruali,,Sketi,,1,"TET(2023), KUTUNZA AFYA NA MAZINGIRA, KITABU CHA MWANAFUNZI, DARASA LA KWANZA, TET, DAR ES SALAAM",sw
2023-JSS005-DRS I,Kutunza Afya na Mazingira,Kutunza afya yake na jamii inayomzunguka,Kutunza mavazi yake,fill_blank,easy,Ninavaa mavazi ili niwe ___.,,nadhifu|mchafu|mgonjwa|mlegevu,nadhifu,,1,"TET(2023), KUTUNZA AFYA NA MAZINGIRA, KITABU CHA MWANAFUNZI, DARASA LA KWANZA, TET, DAR ES SALAAM",sw
2023-JSS005-DRS I,Kutunza Afya na Mazingira,Kutunza afya yake na jamii inayomzunguka,Kutunza mavazi yake,mcq,medium,"Kati ya vifaa hivi, kipi hutumika kufulia nguo?",Sabuni ya unga|Dawa ya meno|Mafuta ya kupaka|Kitana,,Sabuni ya unga,,1,"TET(2023), KUTUNZA AFYA NA MAZINGIRA, KITABU CHA MWANAFUNZI, DARASA LA KWANZA, TET, DAR ES SALAAM",sw
2023-JSS005-DRS I,Kutunza Afya na Mazingira,Kutunza afya yake na jamii inayomzunguka,Kutunza mavazi yake,sequencing,medium,"Panga hatua hizi za kufua nguo kwa mpangilio sahihi: (A) Ninafikicha nguo, (B) Ninatenganisha nguo nyeupe na nguo za rangi nyingine, (C) Ninaanika nguo kwenye kamba na kuzibana na vibanio, (D) Ninasuuza nguo kwa maji safi na kuzikamua.",,,"B, A, D, C",,1,"TET(2023), KUTUNZA AFYA NA MAZINGIRA, KITABU CHA MWANAFUNZI, DARASA LA KWANZA, TET, DAR ES SALAAM",sw
2023-JSS005-DRS I,Kutunza Afya na Mazingira,Kutunza afya yake na jamii inayomzunguka,Kutunza mavazi yake,short_answer,medium,Kwa nini tunatenganisha nguo nyeupe na nguo za rangi nyingine kabla ya kuzifua?,,,Ili nguo nyeupe zisichafuliwe na rangi ya nguo nyingine,,2,"TET(2023), KUTUNZA AFYA NA MAZINGIRA, KITABU CHA MWANAFUNZI, DARASA LA KWANZA, TET, DAR ES SALAAM",sw
2023-JSS005-DRS I,Kutunza Afya na Mazingira,Kutunza afya yake na jamii inayomzunguka,Kutunza mavazi yake,true_false,easy,Kweli au Uongo: Vibanio hutumika kubania nguo kwenye kamba baada ya kuzifua.,,,Kweli,,1,"TET(2023), KUTUNZA AFYA NA MAZINGIRA, KITABU CHA MWANAFUNZI, DARASA LA KWANZA, TET, DAR ES SALAAM",sw
2023-JSS005-DRS I,Kutunza Afya na Mazingira,Kutunza afya yake na jamii inayomzunguka,Kutunza mavazi yake,matching,medium,Oanisha kifaa cha kuhifadhia nguo na maelezo yake.,Kabati::Kifaa cha kutundikia na kupanga nguo nyumbani||Begi::Kifaa cha kubebea nguo safarini||Boksi::Kifaa chenye mfuniko cha kuhifadhia nguo||Mfuko wa sandarusi::Kifaa cha plastiki cha kuhifadhia nguo,,"Kabati-Kifaa cha kutundikia na kupanga nguo nyumbani, Begi-Kifaa cha kubebea nguo safarini, Boksi-Kifaa chenye mfuniko cha kuhifadhia nguo, Mfuko wa sandarusi-Kifaa cha plastiki cha kuhifadhia nguo",,1,"TET(2023), KUTUNZA AFYA NA MAZINGIRA, KITABU CHA MWANAFUNZI, DARASA LA KWANZA, TET, DAR ES SALAAM",sw
2023-JSS005-DRS I,Kutunza Afya na Mazingira,Kutunza afya yake na jamii inayomzunguka,Kutunza mavazi yake,fill_blank,hard,"Baada ya kufua nguo na kuzikamua, hatua inayofuata ni ku___ nguo kabla ya kuzianika.",,geuza|choma|pasua|fumba,geuza,,1,"TET(2023), KUTUNZA AFYA NA MAZINGIRA, KITABU CHA MWANAFUNZI, DARASA LA KWANZA, TET, DAR ES SALAAM",sw
2023-JSS005-DRS I,Kutunza Afya na Mazingira,Kutunza afya yake na jamii inayomzunguka,Kutunza mavazi yake,mcq,easy,Ni kifaa gani kati ya hivi hutumika kuhifadhi nguo?,Kabati|Mswaki|Kikata kucha|Beseni,,Kabati,,1,"TET(2023), KUTUNZA AFYA NA MAZINGIRA, KITABU CHA MWANAFUNZI, DARASA LA KWANZA, TET, DAR ES SALAAM",sw
2023-JSS005-DRS I,Kutunza Afya na Mazingira,Kujilinda na mazingira hatarishi,Kubaini alama za usalama barabarani na katika mazingira yake,matching,medium,Oanisha jina la alama ya usalama barabarani na maelezo yake (seti ya kwanza).,Alama ya kivuko cha watoto::Huonesha eneo ambalo watoto huvuka barabara||Alama ya reli inakatisha::Huonesha eneo lenye reli inayokatiza barabara||Alama ya kituo cha basi::Huonesha mahali ambapo basi husimama kupakia na kushusha abiria||Alama ya daraja jembamba::Huonesha kuwa mbele kuna daraja jembamba,,"Alama ya kivuko cha watoto-Huonesha eneo ambalo watoto huvuka barabara, Alama ya reli inakatisha-Huonesha eneo lenye reli inayokatiza barabara, Alama ya kituo cha basi-Huonesha mahali ambapo basi husimama kupakia na kushusha abiria, Alama ya daraja jembamba-Huonesha kuwa mbele kuna daraja jembamba",,1,"TET(2023), KUTUNZA AFYA NA MAZINGIRA, KITABU CHA MWANAFUNZI, DARASA LA KWANZA, TET, DAR ES SALAAM",sw
2023-JSS005-DRS I,Kutunza Afya na Mazingira,Kujilinda na mazingira hatarishi,Kubaini alama za usalama barabarani na katika mazingira yake,matching,medium,Oanisha jina la alama ya usalama barabarani na maelezo yake (seti ya pili).,Alama ya taa za usalama barabarani::Huwaongoza watumiaji wa barabara wakati wa kusimama na kwenda||Alama ya watembea kwa miguu::Huonesha eneo maalum la watembea kwa miguu||Alama ya waendesha baiskeli::Huonesha eneo maalum la waendesha baiskeli||Alama ya kivuko cha waenda kwa miguu::Huonesha eneo la watu kuvuka barabara,,"Alama ya taa za usalama barabarani-Huwaongoza watumiaji wa barabara wakati wa kusimama na kwenda, Alama ya watembea kwa miguu-Huonesha eneo maalum la watembea kwa miguu, Alama ya waendesha baiskeli-Huonesha eneo maalum la waendesha baiskeli, Alama ya kivuko cha waenda kwa miguu-Huonesha eneo la watu kuvuka barabara",,1,"TET(2023), KUTUNZA AFYA NA MAZINGIRA, KITABU CHA MWANAFUNZI, DARASA LA KWANZA, TET, DAR ES SALAAM",sw
2023-JSS005-DRS I,Kutunza Afya na Mazingira,Kujilinda na mazingira hatarishi,Kubaini alama za usalama barabarani na katika mazingira yake,mcq,easy,Alama ya kivuko cha watoto hupatikana zaidi wapi?,Karibu na shule|Ndani ya nyumba|Juu ya mti|Ndani ya duka,,Karibu na shule,,1,"TET(2023), KUTUNZA AFYA NA MAZINGIRA, KITABU CHA MWANAFUNZI, DARASA LA KWANZA, TET, DAR ES SALAAM",sw
2023-JSS005-DRS I,Kutunza Afya na Mazingira,Kujilinda na mazingira hatarishi,Kubaini alama za usalama barabarani na katika mazingira yake,mcq,medium,"Ukiwa barabarani na kuona alama ya taa nyekundu, unapaswa kufanya nini?",Kusimama|Kukimbia|Kuruka|Kupiga kelele,,Kusimama,,1,"TET(2023), KUTUNZA AFYA NA MAZINGIRA, KITABU CHA MWANAFUNZI, DARASA LA KWANZA, TET, DAR ES SALAAM",sw
2023-JSS005-DRS I,Kutunza Afya na Mazingira,Kujilinda na mazingira hatarishi,Kubaini alama za usalama barabarani na katika mazingira yake,fill_blank,easy,Alama ya ___ huonesha mahali ambapo treni hukatiza barabara.,,reli inakatisha|kivuko cha watoto|kituo cha basi|daraja jembamba,reli inakatisha,,1,"TET(2023), KUTUNZA AFYA NA MAZINGIRA, KITABU CHA MWANAFUNZI, DARASA LA KWANZA, TET, DAR ES SALAAM",sw
2023-JSS005-DRS I,Kutunza Afya na Mazingira,Kujilinda na mazingira hatarishi,Kubaini alama za usalama barabarani na katika mazingira yake,short_answer,medium,Kwa nini unashauriwa kuzingatia alama za usalama barabarani?,,,Ili kujilinda na ajali na kuwa salama nikiwa barabarani,,2,"TET(2023), KUTUNZA AFYA NA MAZINGIRA, KITABU CHA MWANAFUNZI, DARASA LA KWANZA, TET, DAR ES SALAAM",sw
2023-JSS005-DRS I,Kutunza Afya na Mazingira,Kujilinda na mazingira hatarishi,Kubaini alama za usalama barabarani na katika mazingira yake,true_false,easy,Kweli au Uongo: Alama za usalama husaidia kuepuka ajali na madhara.,,,Kweli,,1,"TET(2023), KUTUNZA AFYA NA MAZINGIRA, KITABU CHA MWANAFUNZI, DARASA LA KWANZA, TET, DAR ES SALAAM",sw
2023-JSS005-DRS I,Kutunza Afya na Mazingira,Kujilinda na mazingira hatarishi,Kubaini alama za usalama barabarani na katika mazingira yake,short_answer,hard,Taja madhara mawili yanayoweza kutokea endapo hutazingatia alama za usalama katika mazingira yako.,,,"Kuumia au kupata ajali, kwa mfano kugongwa na gari au kuanguka",,2,"TET(2023), KUTUNZA AFYA NA MAZINGIRA, KITABU CHA MWANAFUNZI, DARASA LA KWANZA, TET, DAR ES SALAAM",sw
2023-JSS005-DRS I,Kutunza Afya na Mazingira,Kujilinda na mazingira hatarishi,Kuepuka mazingira na vitu hatarishi,mcq,easy,Ni kipi kati ya hivi ni kitu hatarishi?,Sindano|Kitabu|Mpira|Kalamu,,Sindano,,1,"TET(2023), KUTUNZA AFYA NA MAZINGIRA, KITABU CHA MWANAFUNZI, DARASA LA KWANZA, TET, DAR ES SALAAM",sw
2023-JSS005-DRS I,Kutunza Afya na Mazingira,Kujilinda na mazingira hatarishi,Kuepuka mazingira na vitu hatarishi,matching,medium,Oanisha maelezo ya mdudu na jina lake.,Mdudu mwenye milia meusi na njano anayeuma na kuacha sumu::Nyuki||Mdudu mdogo anayeruka na kunyonya damu hasa usiku::Mbu||Mdudu mweusi mdogo anayetembea kwa mstari ardhini::Siafu||Mdudu anayeruka na kutua kwenye chakula::Nzi,,"Mdudu mwenye milia meusi na njano anayeuma na kuacha sumu-Nyuki, Mdudu mdogo anayeruka na kunyonya damu hasa usiku-Mbu, Mdudu mweusi mdogo anayetembea kwa mstari ardhini-Siafu, Mdudu anayeruka na kutua kwenye chakula-Nzi",,1,"TET(2023), KUTUNZA AFYA NA MAZINGIRA, KITABU CHA MWANAFUNZI, DARASA LA KWANZA, TET, DAR ES SALAAM",sw
2023-JSS005-DRS I,Kutunza Afya na Mazingira,Kujilinda na mazingira hatarishi,Kuepuka mazingira na vitu hatarishi,true_false,easy,"Kweli au Uongo: Katika hadithi, Neema aliumwa na nyuki alipokuwa akicheza chini ya mti.",,,Kweli,,1,"TET(2023), KUTUNZA AFYA NA MAZINGIRA, KITABU CHA MWANAFUNZI, DARASA LA KWANZA, TET, DAR ES SALAAM",sw
2023-JSS005-DRS I,Kutunza Afya na Mazingira,Kujilinda na mazingira hatarishi,Kuepuka mazingira na vitu hatarishi,short_answer,medium,Kwa nini daktari alimshauri Neema kuepuka wadudu hatarishi?,,,Kwa sababu wadudu hao wanaweza kuuma na kuacha sumu inayoleta madhara mwilini,,2,"TET(2023), KUTUNZA AFYA NA MAZINGIRA, KITABU CHA MWANAFUNZI, DARASA LA KWANZA, TET, DAR ES SALAAM",sw
2023-JSS005-DRS I,Kutunza Afya na Mazingira,Kujilinda na mazingira hatarishi,Kuepuka mazingira na vitu hatarishi,mcq,easy,Ni mnyama gani kati ya hawa ni hatarishi?,Nyoka|Sungura|Kuku|Paka,,Nyoka,,1,"TET(2023), KUTUNZA AFYA NA MAZINGIRA, KITABU CHA MWANAFUNZI, DARASA LA KWANZA, TET, DAR ES SALAAM",sw
2023-JSS005-DRS I,Kutunza Afya na Mazingira,Kujilinda na mazingira hatarishi,Kuepuka mazingira na vitu hatarishi,fill_blank,medium,Ninaepuka kupokea zawadi kutoka kwa mtu ___ ili nisidanganyike.,,nisiyemfahamu|mzazi wangu|mwalimu wangu|ndugu yangu,nisiyemfahamu,,1,"TET(2023), KUTUNZA AFYA NA MAZINGIRA, KITABU CHA MWANAFUNZI, DARASA LA KWANZA, TET, DAR ES SALAAM",sw
2023-JSS005-DRS I,Kutunza Afya na Mazingira,Kujilinda na mazingira hatarishi,Kuepuka mazingira na vitu hatarishi,true_false,easy,Kweli au Uongo: Ni salama kucheza karibu na kisima cha maji.,,,Uongo,,1,"TET(2023), KUTUNZA AFYA NA MAZINGIRA, KITABU CHA MWANAFUNZI, DARASA LA KWANZA, TET, DAR ES SALAAM",sw
2023-JSS005-DRS I,Kutunza Afya na Mazingira,Kujilinda na mazingira hatarishi,Kuepuka mazingira na vitu hatarishi,short_answer,medium,Taja hatari moja inayoweza kukupata ukicheza barabarani.,,,Kugongwa na gari na kupata ajali,,1,"TET(2023), KUTUNZA AFYA NA MAZINGIRA, KITABU CHA MWANAFUNZI, DARASA LA KWANZA, TET, DAR ES SALAAM",sw
2023-JSS005-DRS I,Kutunza Afya na Mazingira,Kujilinda na mazingira hatarishi,Kuepuka mazingira na vitu hatarishi,mcq,hard,Ni kwa nini tunashauriwa kuepuka kupanda juu ya mti?,Ili tusianguke na kuumia|Ili tuchoke haraka|Ili tuchafuke|Ili tupate matunda mengi,,Ili tusianguke na kuumia,,1,"TET(2023), KUTUNZA AFYA NA MAZINGIRA, KITABU CHA MWANAFUNZI, DARASA LA KWANZA, TET, DAR ES SALAAM",sw
2023-JSS005-DRS I,Kutunza Afya na Mazingira,Kujilinda na mazingira hatarishi,Kuepuka mazingira na vitu hatarishi,fill_blank,easy,"Wembe, mkasi na sindano ni mifano ya vitu ___.",,hatarishi|vya kuchezea|vya chakula|vya kusomea,hatarishi,,1,"TET(2023), KUTUNZA AFYA NA MAZINGIRA, KITABU CHA MWANAFUNZI, DARASA LA KWANZA, TET, DAR ES SALAAM",sw
